allocine_id,title,release_date,pays,poster,genres
130945,Lignes de front,2010-03-31,,http://fr.web.img3.acsta.net/medias/nmedia/18/67/29/01/19248564.jpg,['Drame']
134274,La Chanteuse de tango,2011-04-06,,http://fr.web.img4.acsta.net/medias/nmedia/18/83/02/33/19658197.jpg,['Drame']
220034,Sils Maria,2014-08-20,,http://fr.web.img1.acsta.net/pictures/14/08/25/11/45/454322.jpg,['Drame']
220802,Rêves d'or,2013-12-04,,http://fr.web.img3.acsta.net/pictures/210/546/21054627_20131104094933167.jpg,['Drame']
222338,Un week-end à Paris,2014-03-05,,http://fr.web.img2.acsta.net/pictures/210/387/21038781_20130911124359576.jpg,['Comédie-dramatique' 'Romance']
225922,Melody,2015-05-06,,http://fr.web.img3.acsta.net/pictures/15/04/13/17/29/175016.jpg,['Drame']
226178,Lena (Lose Myself),2015-07-22,,http://fr.web.img4.acsta.net/pictures/15/06/11/11/28/581239.jpg,['Drame']
228482,Spartacus & Cassandra,2015-02-11,,http://fr.web.img3.acsta.net/pictures/14/09/22/09/58/070792.jpg,['Aventure' 'Documentaire']
235394,Un Jeune Poète,2015-04-29,,http://fr.web.img1.acsta.net/pictures/15/02/06/15/27/508117.jpg,['Comédie-dramatique']
170626,L'Age de raison,2010-07-28,,http://fr.web.img6.acsta.net/medias/nmedia/18/78/14/36/19457639.jpg,['Comédie' 'Romance']
175746,Les Yeux de Julia,2010-12-22,,http://fr.web.img5.acsta.net/medias/nmedia/18/81/91/80/19584813.jpg,['Epouvante-horreur' 'Thriller']
176770,Les Marais criminels,2010-03-03,,http://fr.web.img6.acsta.net/medias/nmedia/18/74/19/57/19244428.jpg,['Drame']
179330,In purgatorio,2012-02-01,,http://fr.web.img3.acsta.net/medias/nmedia/18/87/65/56/19999602.jpg,['Documentaire']
180610,Le Vagabond,2011-03-30,,http://fr.web.img4.acsta.net/medias/nmedia/18/77/83/44/19684118.jpg,['Drame']
181122,Last Vegas,2013-11-27,,http://fr.web.img3.acsta.net/pictures/210/395/21039597_20130913113752098.jpg,['Comédie']
184706,Switch,2011-07-06,,http://fr.web.img4.acsta.net/medias/nmedia/18/84/45/49/19744228.jpg,['Thriller']
187266,Les Adoptés,2011-11-23,,http://fr.web.img3.acsta.net/medias/nmedia/18/85/21/96/19812336.jpg,['Comédie-dramatique']
188034,Ouija,2015-04-29,,http://fr.web.img5.acsta.net/pictures/14/11/06/10/22/155002.jpg,['Epouvante-horreur']
189570,The Trip,2011-07-20,,http://fr.web.img3.acsta.net/medias/nmedia/18/84/55/11/19746319.jpg,['Comédie']
194178,Trishna,2012-06-13,,http://fr.web.img5.acsta.net/medias/nmedia/18/89/86/83/20108391.jpg,['Drame' 'Romance']
201859,Normal !,2012-03-21,,http://fr.web.img2.acsta.net/medias/nmedia/18/89/25/97/20034431.jpg,['Drame']
136835,Mineurs 27,2011-09-21,,http://fr.web.img4.acsta.net/medias/nmedia/18/85/00/69/19797985.jpg,['Policier' 'Thriller']
141699,Le Plan B,2010-05-19,,http://fr.web.img5.acsta.net/medias/nmedia/18/72/79/88/19449958.jpg,['Comédie' 'Romance']
210307,De l'usage du sex toy en temps de crise,2013-05-22,,http://fr.web.img5.acsta.net/medias/nmedia/18/97/05/59/20505409.jpg,['Drame']
218499,Young Ones,2014-08-06,,http://fr.web.img5.acsta.net/pictures/14/07/11/13/00/180871.jpg,['Action' 'Drame' 'Science-fiction']
220547,Amour sur place ou à emporter,2014-05-28,,http://fr.web.img1.acsta.net/pictures/14/04/24/15/10/448076.jpg,['Comédie']
220803,Borgman,2013-11-20,,http://fr.web.img1.acsta.net/pictures/210/530/21053027_20131025172145446.jpg,['Drame' 'Thriller']
221571,Afrik'Aïoli,2014-01-22,,http://fr.web.img6.acsta.net/pictures/210/517/21051730_20131022160209899.jpg,['Comédie']
225923,Timbuktu,2014-12-10,,http://fr.web.img3.acsta.net/pictures/15/03/02/09/44/594157.jpg,['Drame']
178307,Les Winners,2011-08-31,,http://fr.web.img5.acsta.net/medias/nmedia/18/84/95/32/19766033.jpg,['Comédie' 'Drame']
179075,La Permission de minuit,2011-03-02,,http://fr.web.img5.acsta.net/medias/nmedia/18/82/78/91/19658251.jpg,['Drame']
180611,Robert Mitchum est mort,2011-04-13,,http://fr.web.img3.acsta.net/medias/nmedia/18/77/83/16/19603076.jpg,['Comédie' 'Drame']
184451,"Moi, Michel G, Milliardaire, Maître du monde",2011-04-27,,http://fr.web.img1.acsta.net/medias/nmedia/18/83/49/82/19694287.jpg,['Comédie']
187523,Nuit #1,2012-11-07,,http://fr.web.img4.acsta.net/medias/nmedia/18/86/48/25/20175083.jpg,['Drame']
125315,Rabbit Hole,2011-04-13,,http://fr.web.img2.acsta.net/medias/nmedia/18/81/90/71/19684090.jpg,['Drame']
191363,Le Voile brûlé,2013-04-17,,http://fr.web.img2.acsta.net/medias/nmedia/18/94/32/89/20515885.jpg,['Drame']
196227,L'Histoire du petit Paolo,2012-12-05,,http://fr.web.img4.acsta.net/medias/nmedia/18/93/94/61/20293317.jpg,['Animation']
197252,Querelles,2012-04-25,,http://fr.web.img1.acsta.net/medias/nmedia/18/89/78/54/20071272.jpg,['Drame']
197508,Les Coquillettes,2013-03-20,,http://fr.web.img4.acsta.net/medias/nmedia/18/96/58/76/20477415.jpg,['Comédie']
1668,L'Invasion des profanateurs de sépultures,2015-01-14,,http://fr.web.img3.acsta.net/medias/nmedia/18/65/09/30/19185647.jpg,['Epouvante-horreur' 'Science-fiction']
204676,"Tinghir-Jerusalem, les échos du Mellah",2013-10-09,,http://fr.web.img1.acsta.net/pictures/210/212/21021271_20130719152044769.jpg,['Documentaire']
205956,Eyjafjallajökull,2013-10-02,,http://fr.web.img2.acsta.net/pictures/210/325/21032562_20130828105635332.jpg,['Comédie']
143748,Ma compagne de nuit,2011-03-23,,http://fr.web.img4.acsta.net/medias/nmedia/18/82/91/97/19667336.jpg,['Drame']
209796,Mariage à Mendoza,2013-01-23,,http://fr.web.img4.acsta.net/medias/nmedia/18/94/59/72/20341232.jpg,['Comédie-dramatique']
215428,On a marché sur Bangkok,2014-10-22,,http://fr.web.img5.acsta.net/pictures/14/06/20/15/08/154741.jpg,['Aventure' 'Comédie']
219524,Le Petit roi et autres contes,2013-04-10,,http://fr.web.img1.acsta.net/medias/nmedia/18/96/93/68/20512395.jpg,['Animation']
223364,La Belle vie,2014-04-09,,http://fr.web.img6.acsta.net/pictures/14/01/17/17/25/180156.jpg,['Drame']
224388,Des chevaux et des hommes,2014-07-23,,http://fr.web.img2.acsta.net/pictures/14/06/23/17/23/535352.jpg,['Comédie-dramatique' 'Romance']
224644,Qui vive,2014-11-12,,http://fr.web.img1.acsta.net/pictures/14/10/01/18/26/184905.jpg,['Drame']
225924,Ladygrey,2015-05-06,,http://fr.web.img3.acsta.net/pictures/15/03/26/16/00/117677.jpg,['Drame']
231556,Tokyo Fiancée,2015-03-04,,http://fr.web.img6.acsta.net/pictures/15/03/03/18/19/374911.jpg,['Comédie' 'Romance']
178820,(S)ex List,2011-10-05,,http://fr.web.img3.acsta.net/medias/nmedia/18/85/71/40/19802001.jpg,['Comédie']
182916,"Ni à vendre, ni à louer",2011-06-29,,http://fr.web.img4.acsta.net/medias/nmedia/18/79/83/05/19735578.jpg,['Comédie']
187268,La Brindille,2011-09-21,,http://fr.web.img6.acsta.net/medias/nmedia/18/83/00/64/19794343.jpg,['Drame']
57732,Pourquoi j'ai pas mangé mon père,2015-04-08,,http://fr.web.img5.acsta.net/pictures/15/03/18/14/19/421450.jpg,['Animation' 'Comédie']
125828,Black Swan,2011-02-09,,http://fr.web.img1.acsta.net/medias/nmedia/18/78/85/13/19627032.jpg,['Drame' 'Thriller']
192388,Avanti,2014-04-23,,http://fr.web.img1.acsta.net/pictures/14/03/04/16/11/209544.jpg,['Drame']
196741,Epic : la bataille du royaume secret,2013-05-22,,http://fr.web.img6.acsta.net/medias/nmedia/18/91/58/29/20492868.jpg,['Animation' 'Aventure']
134533,Journal d'un dégonflé,2010-10-27,,http://fr.web.img3.acsta.net/medias/nmedia/18/79/83/95/19533569.jpg,['Comédie']
203397,La Belle et La Bête,2014-02-12,,http://fr.web.img2.acsta.net/pictures/13/12/18/10/01/110035.jpg,['Fantastique' 'Romance']
205445,Expendables 3,2014-08-20,,http://fr.web.img3.acsta.net/pictures/14/07/10/11/30/285929.jpg,['Action']
140421,Les Trois Corniauds,2012-07-25,,http://fr.web.img3.acsta.net/medias/nmedia/18/91/96/60/20171877.jpg,['Comédie']
205957,Les Rayures du zèbre,2014-02-05,,http://fr.web.img4.acsta.net/pictures/13/12/02/16/59/147666.jpg,['Comédie' 'Drame']
143493,We Are Four Lions,2010-12-08,,http://fr.web.img2.acsta.net/medias/nmedia/18/82/02/02/19590889.jpg,['Comédie-dramatique']
210309,La fleur de l'âge,2013-05-01,,http://fr.web.img2.acsta.net/medias/nmedia/18/96/50/88/20471823.jpg,['Comédie']
148101,Numéro quatre,2011-04-06,,http://fr.web.img3.acsta.net/medias/nmedia/18/82/30/13/19664801.jpg,['Action' 'Science-fiction']
213893,Une Rencontre,2014-04-23,,http://fr.web.img6.acsta.net/pictures/14/03/12/11/20/048773.jpg,['Drame' 'Romance']
215685,Triple alliance,2014-06-18,,http://fr.web.img1.acsta.net/pictures/14/04/30/14/38/201479.jpg,['Comédie']
225413,Tout est permis,2014-04-09,,http://fr.web.img3.acsta.net/pictures/14/02/10/16/03/526796.jpg,['Documentaire']
235141,Les Messagers,2015-04-08,,http://fr.web.img1.acsta.net/pictures/15/01/29/10/36/468311.jpg,['Documentaire']
176773,Pas à pas,2010-01-06,,http://fr.web.img5.acsta.net/medias/nmedia/18/73/79/39/19216315.jpg,['Documentaire']
178309,La Barra,2011-01-19,,http://fr.web.img6.acsta.net/medias/nmedia/18/82/42/62/19618150.jpg,['Drame']
180101,Au bistro du coin,2011-03-16,,http://fr.web.img6.acsta.net/medias/nmedia/18/82/95/63/19650094.jpg,['Comédie']
181893,Polisse,2011-10-19,,http://fr.web.img6.acsta.net/medias/nmedia/18/83/94/23/19787873.jpg,['Drame']
130437,The Rebirth,2010-01-27,,http://fr.web.img3.acsta.net/medias/nmedia/18/64/66/74/19183966.jpg,['Drame']
197766,Entre Les Bras - La cuisine en héritage,2012-03-14,,http://fr.web.img3.acsta.net/medias/nmedia/18/88/74/21/20003539.jpg,['Documentaire']
134278,Le Village des ombres,2010-11-17,,http://fr.web.img4.acsta.net/medias/nmedia/18/66/03/71/19514985.jpg,['Fantastique' 'Thriller']
137350,Liberté,2010-02-24,,http://fr.web.img2.acsta.net/medias/nmedia/18/72/46/70/19182073.jpg,['Drame']
145542,Hop,2011-07-06,,http://fr.web.img2.acsta.net/medias/nmedia/18/82/07/18/19659937.jpg,['Animation' 'Comédie']
148102,No et moi,2010-11-17,,http://fr.web.img5.acsta.net/medias/nmedia/18/79/79/88/19540797.jpg,['Drame']
215942,The Best Offer,2014-04-16,,http://fr.web.img6.acsta.net/pictures/14/03/07/11/24/214323.jpg,['Drame' 'Romance' 'Thriller']
222086,Workers,2013-10-30,,http://fr.web.img2.acsta.net/pictures/210/318/21031874_20130919172239422.jpg,['Comédie' 'Drame']
227206,La femme au tableau,2015-07-15,,http://fr.web.img6.acsta.net/pictures/15/05/27/15/28/160427.jpg,['Drame']
233862,La Ligne de couleur,2015-06-17,,http://fr.web.img2.acsta.net/pictures/15/06/01/14/49/254031.jpg,['Documentaire']
173958,Cheminots,2010-11-17,,http://fr.web.img5.acsta.net/medias/nmedia/18/78/46/27/19539485.jpg,['Documentaire']
174726,The Mortal Instruments : La Cité des ténèbres,2013-10-16,,http://fr.web.img2.acsta.net/pictures/210/355/21035536_20130902125911072.jpg,['Action' 'Aventure' 'Fantastique']
176518,Le Mytho - Just Go With It,2011-03-23,,http://fr.web.img6.acsta.net/medias/nmedia/18/82/26/27/19639330.jpg,['Comédie' 'Romance']
182918,D/S,2011-05-04,,http://fr.web.img3.acsta.net/medias/nmedia/18/83/78/50/19711338.jpg,['Documentaire']
188550,Le Labyrinthe,2014-10-15,,http://fr.web.img3.acsta.net/pictures/14/09/18/14/58/418353.jpg,['Action' 'Aventure' 'Science-fiction']
123270,Nous trois,2010-03-17,,http://fr.web.img3.acsta.net/medias/nmedia/18/74/17/89/19253323.jpg,['Comédie-dramatique']
125318,Arthur 3 La Guerre des Deux Mondes,2010-10-13,,http://fr.web.img6.acsta.net/medias/nmedia/18/78/43/40/19493858.jpg,['Animation' 'Aventure']
191110,After,2013-01-30,,http://fr.web.img6.acsta.net/medias/nmedia/18/94/92/10/20365734.jpg,['Romance']
194182,Polluting Paradise,2013-05-29,,http://fr.web.img5.acsta.net/medias/nmedia/18/90/64/42/20533910.jpg,['Documentaire']
128902,Copie conforme,2010-05-19,,http://fr.web.img4.acsta.net/medias/nmedia/18/74/25/25/19439947.jpg,['Drame']
130438,Ant-Man,2015-07-14,,http://fr.web.img4.acsta.net/pictures/15/05/06/16/05/305731.jpg,['Action' 'Science-fiction']
130950,Brothers,2010-02-03,,http://fr.web.img3.acsta.net/medias/nmedia/18/73/39/48/19210179.jpg,['Drame']
132231,Mafrouza - Oh la nuit ! (Mafrouza 1),2011-06-15,,http://fr.web.img2.acsta.net/medias/nmedia/18/84/09/53/19764205.jpg,['Documentaire']
197767,Au cas où je n'aurais pas la palme d'or,2012-08-08,,http://fr.web.img4.acsta.net/medias/nmedia/18/90/22/58/20135994.jpg,['Comédie']
206727,Rio 2,2014-04-09,,http://fr.web.img3.acsta.net/pictures/13/12/09/12/44/212843.jpg,['Animation' 'Aventure' 'Comédie']
208007,Jacky au Royaume des Filles,2014-01-29,,http://fr.web.img5.acsta.net/pictures/210/445/21044559_20131107153522637.jpg,['Comédie']
213383,"Gaudi, Le Mystère de la Sagrada Familia",2014-05-14,,http://fr.web.img5.acsta.net/pictures/14/03/14/18/09/491448.jpg,['Documentaire']
148103,Le Coeur des hommes 3,2013-10-23,,http://fr.web.img2.acsta.net/pictures/210/212/21021268_20130719151317087.jpg,['Comédie' 'Romance']
218759,Fury,2014-10-22,,http://fr.web.img5.acsta.net/pictures/14/09/22/16/44/411457.jpg,['Action' 'Drame']
220807,Bends,2015-07-15,,http://fr.web.img3.acsta.net/pictures/15/06/05/16/18/067469.jpg,['Drame']
172167,Le Nom des gens,2010-11-24,,http://fr.web.img1.acsta.net/medias/nmedia/18/77/79/17/19538598.jpg,['Comédie']
180103,"Les Garçons et Guillaume, à table !",2013-11-20,,http://fr.web.img2.acsta.net/pictures/205/298/20529833_20131017171932686.jpg,['Comédie']
180615,L'Oeil invisible,2011-05-11,,http://fr.web.img3.acsta.net/medias/nmedia/18/83/84/94/19711333.jpg,['Drame']
188551,While We're Young,2015-07-22,,http://fr.web.img6.acsta.net/pictures/15/05/04/12/53/314028.jpg,['Comédie-dramatique']
191623,God Bless America,2012-10-10,,http://fr.web.img6.acsta.net/medias/nmedia/18/86/03/52/20260405.jpg,['Comédie']
193927,Only Lovers Left Alive,2014-02-19,,http://fr.web.img2.acsta.net/pictures/14/01/16/12/06/445377.jpg,['Drame' 'Romance']
138376,RoboCop,2014-02-05,,http://fr.web.img2.acsta.net/pictures/14/01/27/10/37/541514.jpg,['Action' 'Science-fiction']
138888,Life During Wartime,2010-04-28,,http://fr.web.img2.acsta.net/medias/nmedia/18/72/31/08/19385325.jpg,['Comédie-dramatique']
223880,Le Temps des aveux,2014-12-17,,http://fr.web.img1.acsta.net/pictures/15/01/23/12/04/579740.jpg,['Drame' 'Historique']
225416,Je voyage seule,2014-07-09,,http://fr.web.img6.acsta.net/pictures/14/06/20/14/21/134810.jpg,['Comédie' 'Romance']
225928,Dear White People,2015-03-25,,http://fr.web.img6.acsta.net/pictures/15/02/06/14/47/183503.jpg,['Comédie']
179080,Crime,2010-06-09,,http://fr.web.img2.acsta.net/medias/nmedia/18/77/61/07/19453625.jpg,['Comédie-dramatique']
180360,The Housemaid,2010-09-15,,http://fr.web.img4.acsta.net/medias/nmedia/18/77/72/29/19479799.jpg,['Drame' 'Thriller']
190344,Fleurs du Mal,2012-02-08,,http://fr.web.img1.acsta.net/medias/nmedia/18/86/86/77/19867607.jpg,['Drame']
191624,Les Vieux chats,2012-04-25,,http://fr.web.img3.acsta.net/medias/nmedia/18/84/81/71/20063318.jpg,['Drame']
127880,Droit de passage,2010-08-04,,http://fr.web.img4.acsta.net/medias/nmedia/18/66/87/43/19458013.jpg,['Drame' 'Policier']
128904,"New York, I Love You",2010-04-14,,http://fr.web.img5.acsta.net/medias/nmedia/18/74/24/75/19256680.jpg,['Comédie-dramatique']
130440,Avengers,2012-04-25,,http://fr.web.img3.acsta.net/medias/nmedia/18/85/31/58/20042068.jpg,['Action' 'Aventure' 'Science-fiction']
137097,Dallas Buyers Club,2014-01-29,,http://fr.web.img3.acsta.net/pictures/14/01/24/12/09/007448.jpg,['Biopic' 'Drame']
143753,La Folie Almayer,2012-01-25,,http://fr.web.img4.acsta.net/medias/nmedia/18/86/77/25/19860693.jpg,['Drame']
220809,Omar,2013-10-16,,http://fr.web.img1.acsta.net/pictures/210/170/21017012_20130702130812363.jpg,['Drame']
226441,Black Coal,2014-06-11,,http://fr.web.img3.acsta.net/pictures/14/06/10/10/12/041503.jpg,['Drame' 'Policier']
235401,"Compostelle, le chemin de la vie",2015-04-01,,http://fr.web.img6.acsta.net/pictures/15/02/12/17/30/154486.jpg,['Documentaire']
236169,La Cité muette,2015-05-13,,http://fr.web.img2.acsta.net/pictures/15/03/16/10/09/422633.jpg,['Documentaire']
180361,Un Homme qui crie,2010-09-29,,http://fr.web.img2.acsta.net/medias/nmedia/18/78/13/45/19508570.jpg,['Action' 'Drame']
189833,Le Tigre et les animaux de la forêt,2011-02-16,,http://fr.web.img1.acsta.net/medias/nmedia/18/82/95/03/19648898.jpg,['Animation']
193417,Lola Versus,2012-11-28,,http://fr.web.img4.acsta.net/medias/nmedia/18/89/92/12/20353900.jpg,['Comédie']
206986,La Planète des singes : l'affrontement,2014-07-30,,http://fr.web.img6.acsta.net/pictures/14/07/03/16/07/192966.jpg,['Action' 'Science-fiction']
218250,Pierre Rabhi au nom de la terre,2013-03-27,,http://fr.web.img6.acsta.net/medias/nmedia/18/96/38/55/20463550.jpg,['Documentaire']
220298,Things People do,2015-02-18,,http://fr.web.img1.acsta.net/pictures/15/01/13/09/53/131774.jpg,['Drame' 'Thriller']
220810,Le Cœur battant,2014-06-25,,http://fr.web.img3.acsta.net/pictures/14/05/09/14/21/409676.jpg,['Documentaire' 'Drame']
222858,Night Call,2014-11-26,,http://fr.web.img4.acsta.net/pictures/14/10/20/18/02/332744.jpg,['Drame' 'Thriller']
229258,Moonwalk One,2014-07-30,,http://fr.web.img6.acsta.net/pictures/14/06/02/11/44/016758.jpg,['Documentaire']
230282,Le Tournoi,2015-04-29,,http://fr.web.img3.acsta.net/pictures/15/02/05/18/30/252913.jpg,['Drame']
230538,Jigarthanda - De Sang Froid,2014-08-01,,http://fr.web.img3.acsta.net/pictures/14/07/28/10/32/526408.jpg,['Policier']
103306,Copains pour toujours,2010-09-08,,http://fr.web.img4.acsta.net/medias/nmedia/18/73/45/19/19458195.jpg,['Comédie']
173450,Les Chimpanzés de l'espace 2,2010-12-22,,http://fr.web.img1.acsta.net/medias/nmedia/18/72/76/92/19517699.jpg,['Animation' 'Science-fiction']
176010,Exam,2012-10-03,,http://fr.web.img5.acsta.net/medias/nmedia/18/92/00/12/20206642.jpg,['Thriller']
184970,Notre paradis,2011-09-28,,http://fr.web.img3.acsta.net/medias/nmedia/18/84/67/45/19806660.jpg,['Drame']
187274,Sexy Dance 4,2012-08-08,,http://fr.web.img1.acsta.net/medias/nmedia/18/89/86/15/20135794.jpg,['Comédie-musicale' 'Drame' 'Romance']
123530,"Snowpiercer, Le Transperceneige",2013-10-30,,http://fr.web.img3.acsta.net/pictures/210/380/21038075_20130909110053289.jpg,['Drame' 'Science-fiction']
189834,Popeye et Les Mille et Une Nuits,2011-04-13,,http://fr.web.img4.acsta.net/medias/nmedia/18/83/20/16/19670646.jpg,['Animation']
190858,Télé Gaucho,2012-12-12,,http://fr.web.img3.acsta.net/medias/nmedia/18/93/76/71/20311066.jpg,['Comédie']
191114,Love is all you need,2012-12-19,,http://fr.web.img3.acsta.net/medias/nmedia/18/94/62/45/20343583.jpg,['Comédie' 'Romance']
192650,Nos plus belles vacances,2012-03-07,,http://fr.web.img5.acsta.net/medias/nmedia/18/86/82/56/20003941.jpg,['Comédie']
139403,Suite parlée - récits de souvenirs enfouis,2010-01-27,,http://fr.web.img3.acsta.net/medias/nmedia/18/72/65/88/19223995.jpg,['Drame']
206987,Je sens le beat qui monte en moi,2012-06-13,,http://fr.web.img6.acsta.net/medias/nmedia/18/91/03/42/20126676.jpg,['Comédie' 'Comédie-musicale']
207243,Le Serment de Tobrouk,2012-06-06,,http://fr.web.img5.acsta.net/medias/nmedia/18/90/73/97/20121607.jpg,['Documentaire']
142987,Predators,2010-07-14,,http://fr.web.img3.acsta.net/medias/nmedia/18/76/61/34/19472929.jpg,['Action' 'Science-fiction']
143755,Le Mariage à trois,2010-04-21,,http://fr.web.img4.acsta.net/medias/nmedia/18/75/87/55/19364119.jpg,['Comédie']
211083,One Direction Le Film,2013-08-28,,http://fr.web.img5.acsta.net/pictures/210/131/21013165_20130617171830394.jpg,['Comédie-musicale' 'Documentaire']
219531,Viramundo,2013-05-08,,http://fr.web.img3.acsta.net/pictures/205/122/20512274_20130919201059202.jpg,['Comédie-musicale' 'Documentaire']
226443,Refroidis,2014-09-24,,http://fr.web.img3.acsta.net/pictures/14/07/24/11/17/567766.jpg,['Action' 'Comédie']
170123,Plastic Planet,2011-04-06,,http://fr.web.img6.acsta.net/medias/nmedia/18/71/65/93/19684455.jpg,['Documentaire']
41099,Spéciale première,2013-08-07,,http://fr.web.img6.acsta.net/pictures/210/124/21012411_20130613163516813.jpg,['Comédie']
174987,Pauline détective,2012-10-03,,http://fr.web.img4.acsta.net/medias/nmedia/18/88/70/18/20215461.jpg,['Comédie' 'Policier' 'Romance']
180363,La Nostra Vita,2011-04-06,,http://fr.web.img5.acsta.net/medias/nmedia/18/77/72/21/19683544.jpg,['Comédie']
193419,Pompéi,2014-02-19,,http://fr.web.img1.acsta.net/pictures/14/01/30/18/42/559266.jpg,['Action' 'Aventure']
200332,SüperTürk,2012-04-25,,http://fr.web.img4.acsta.net/medias/nmedia/18/90/22/85/20086713.jpg,['Comédie']
135564,Limitless,2011-06-08,,http://fr.web.img3.acsta.net/medias/nmedia/18/82/56/25/19720797.jpg,['Thriller']
143756,Cosmopolis,2012-05-25,,http://fr.web.img6.acsta.net/medias/nmedia/18/84/59/53/20080335.jpg,['Drame']
